,n_steps
18294,9.0
18295,7.0
18296,8.0
18297,8.0
18298,11.0
18299,15.0
18300,7.0
18301,47.0
18302,9.0
18303,11.0
18304,10.0
18305,6.0
18306,8.0
18307,17.0
18308,19.0
18309,12.0
18310,6.0
18311,16.0
18312,19.0
18313,14.0
18314,10.0
18315,2.0
18316,5.0
18317,9.0
18318,10.0
18319,8.0
18320,11.0
18321,6.0
18322,9.0
18323,9.0
18324,8.0
18325,6.0
18326,13.0
18327,19.0
18328,5.0
18329,9.0
18330,18.0
18331,18.0
18332,8.0
18333,6.0
18334,23.0
18335,27.0
18336,19.0
18337,6.0
18338,9.0
18339,11.0
18340,20.0
18341,11.0
18342,6.0
18343,7.0
18344,10.0
18345,11.0
18346,15.0
18347,5.0
18348,7.0
18349,12.0
18350,7.0
18351,7.0
18352,5.0
18353,8.0
18354,8.0
18355,12.0
18356,14.0
18357,12.0
18358,8.0
18359,19.0
18360,18.0
18361,2.0
18362,6.0
18363,6.0
18364,8.0
18365,6.0
18366,12.0
18367,6.0
18368,6.0
18369,9.0
18370,6.0
18371,10.0
18372,11.0
18373,5.0
18374,5.0
18375,10.0
18376,4.0
18377,7.0
18378,11.0
18379,8.0
18380,12.0
18381,7.0
18382,12.0
18383,9.0
18384,12.0
18385,12.0
18386,4.0
18387,15.0
18388,4.0
18389,5.0
18390,26.0
18391,8.0
18392,8.0
18393,6.0
18394,22.0
18395,4.0
18396,14.0
18397,14.0
18398,2.0
18399,8.0
18400,2.0
18401,4.0
18402,4.0
18403,6.0
18404,6.0
18405,8.0
18406,14.0
18407,9.0
18408,12.0
18409,9.0
18410,8.0
18411,6.0
18412,5.0
18413,6.0
18414,11.0
18415,1.0
18416,11.0
18417,2.0
18418,6.0
18419,6.0
18420,3.0
18421,5.0
18422,4.0
18423,3.0
18424,16.0
18425,17.0
18426,11.0
18427,8.0
18428,9.0
18429,6.0
18430,11.0
18431,10.0
18432,5.0
18433,36.0
18434,3.0
18435,3.0
18436,18.0
18437,6.0
18438,8.0
18439,3.0
18440,15.0
18441,18.0
18442,4.0
18443,1.0
18444,6.0
18445,7.0
18446,13.0
18447,40.0
18448,8.0
18449,5.0
18450,10.0
18451,5.0
18452,7.0
18453,3.0
18454,3.0
18455,8.0
18456,9.0
18457,5.0
18458,3.0
18459,5.0
18460,5.0
18461,8.0
18462,13.0
18463,5.0
18464,3.0
18465,6.0
18466,12.0
18467,5.0
18468,10.0
18469,4.0
18470,4.0
18471,15.0
18472,4.0
18473,7.0
18474,7.0
18475,4.0
18476,5.0
18477,10.0
18478,6.0
18479,5.0
18480,6.0
18481,9.0
18482,8.0
18483,5.0
18484,17.0
18485,10.0
18486,8.0
18487,3.0
18488,1.0
18489,9.0
18490,11.0
18491,16.0
18492,2.0
18493,13.0
18494,24.0
18495,3.0
18496,8.0
18497,11.0
18498,16.0
18499,5.0
18500,5.0
18501,7.0
18502,8.0
18503,9.0
18504,8.0
18505,13.0
18506,12.0
18507,6.0
18508,15.0
18509,3.0
18510,18.0
18511,15.0
18512,24.0
18513,17.0
18514,8.0
18515,9.0
18516,9.0
18517,11.0
18518,9.0
18519,17.0
18520,7.0
18521,4.0
18522,7.0
18523,5.0
18524,7.0
18525,3.0
18526,5.0
18527,13.0
18528,12.0
18529,5.0
18530,3.0
18531,11.0
18532,10.0
18533,20.0
18534,9.0
18535,12.0
18536,17.0
18537,7.0
18538,8.0
18539,12.0
18540,2.0
18541,32.0
18542,6.0
18543,9.0
18544,5.0
18545,10.0
18546,6.0
18547,2.0
18548,7.0
18549,14.0
18550,5.0
18551,3.0
18552,11.0
18553,25.0
18554,6.0
18555,14.0
18556,14.0
18557,9.0
18558,11.0
18559,9.0
18560,5.0
18561,27.0
18562,5.0
18563,11.0
18564,17.0
18565,14.0
18566,11.0
18567,3.0
18568,8.0
18569,2.0
18570,12.0
18571,21.0
18572,18.0
18573,2.0
18574,11.0
18575,9.0
18576,6.0
18577,8.0
18578,2.0
18579,16.0
18580,4.0
18581,17.0
18582,4.0
18583,3.0
18584,10.0
18585,4.0
18586,11.0
18587,8.0
18588,5.0
18589,7.0
18590,8.0
18591,7.0
18592,10.0
18593,8.0
18594,13.0
18595,27.0
18596,11.0
18597,16.0
18598,10.0
18599,9.0
18600,6.0
18601,2.0
18602,12.0
18603,3.0
18604,8.0
18605,2.0
18606,27.0
18607,9.0
18608,44.0
18609,6.0
18610,10.0
18611,15.0
18612,12.0
18613,33.0
18614,3.0
18615,17.0
18616,3.0
18617,11.0
18618,12.0
18619,10.0
18620,11.0
18621,8.0
18622,5.0
18623,8.0
18624,11.0
18625,12.0
18626,5.0
18627,4.0
18628,19.0
18629,4.0
18630,4.0
18631,5.0
18632,9.0
18633,5.0
18634,18.0
18635,16.0
18636,13.0
18637,15.0
18638,5.0
18639,10.0
18640,13.0
18641,13.0
18642,4.0
18643,4.0
18644,5.0
18645,26.0
18646,12.0
18647,6.0
18648,10.0
18649,27.0
18650,1.0
18651,7.0
18652,12.0
18653,3.0
18654,2.0
18655,19.0
18656,9.0
18657,7.0
18658,8.0
18659,11.0
18660,2.0
18661,4.0
18662,4.0
18663,7.0
18664,8.0
18665,20.0
18666,6.0
18667,6.0
18668,2.0
18669,11.0
18670,4.0
18671,5.0
18672,6.0
18673,10.0
18674,17.0
18675,13.0
18676,4.0
18677,13.0
18678,10.0
18679,9.0
18680,3.0
18681,8.0
18682,7.0
18683,6.0
18684,8.0
18685,13.0
18686,2.0
18687,7.0
18688,11.0
18689,6.0
18690,24.0
18691,4.0
18692,10.0
18693,16.0
18694,5.0
18695,5.0
18696,9.0
18697,18.0
18698,2.0
18699,7.0
18700,10.0
18701,6.0
18702,6.0
18703,7.0
18704,4.0
18705,7.0
18706,8.0
18707,3.0
18708,12.0
18709,9.0
18710,12.0
18711,5.0
18712,3.0
18713,12.0
18714,8.0
18715,8.0
18716,6.0
18717,19.0
18718,6.0
18719,9.0
18720,14.0
18721,11.0
18722,5.0
18723,15.0
18724,10.0
18725,10.0
18726,5.0
18727,12.0
18728,6.0
18729,7.0
18730,7.0
18731,10.0
18732,6.0
18733,7.0
18734,5.0
18735,8.0
18736,3.0
18737,5.0
18738,4.0
18739,9.0
18740,13.0
18741,9.0
18742,8.0
18743,10.0
18744,4.0
18745,3.0
18746,5.0
18747,7.0
18748,10.0
18749,9.0
18750,11.0
18751,6.0
18752,7.0
18753,8.0
18754,16.0
18755,3.0
18756,11.0
18757,10.0
18758,8.0
18759,10.0
18760,7.0
18761,11.0
18762,35.0
18763,4.0
18764,2.0
18765,6.0
18766,11.0
18767,11.0
18768,6.0
18769,9.0
18770,16.0
18771,7.0
18772,19.0
18773,15.0
18774,13.0
18775,4.0
18776,43.0
18777,15.0
18778,6.0
18779,21.0
18780,16.0
18781,8.0
18782,9.0
18783,4.0
18784,8.0
18785,39.0
18786,2.0
18787,5.0
18788,8.0
18789,12.0
18790,8.0
18791,4.0
18792,27.0
18793,16.0
18794,8.0
18795,8.0
18796,12.0
18797,4.0
18798,11.0
18799,4.0
18800,6.0
18801,12.0
18802,8.0
18803,22.0
18804,9.0
18805,10.0
18806,6.0
18807,6.0
18808,13.0
18809,8.0
18810,1.0
18811,6.0
18812,16.0
18813,9.0
18814,7.0
18815,3.0
18816,3.0
18817,11.0
18818,16.0
18819,2.0
18820,7.0
18821,25.0
18822,16.0
18823,13.0
18824,18.0
18825,3.0
18826,7.0
18827,11.0
18828,11.0
18829,22.0
18830,17.0
18831,8.0
18832,10.0
18833,6.0
18834,18.0
18835,13.0
18836,9.0
18837,5.0
18838,5.0
18839,6.0
18840,2.0
18841,7.0
18842,10.0
18843,9.0
18844,4.0
18845,8.0
18846,9.0
18847,5.0
18848,12.0
18849,9.0
18850,3.0
18851,3.0
18852,8.0
18853,10.0
18854,13.0
18855,14.0
18856,9.0
18857,2.0
18858,16.0
18859,14.0
18860,17.0
18861,10.0
18862,7.0
18863,12.0
18864,5.0
18865,4.0
18866,7.0
18867,10.0
18868,9.0
18869,6.0
18870,8.0
18871,2.0
18872,14.0
18873,11.0
18874,11.0
18875,12.0
18876,9.0
18877,19.0
18878,6.0
18879,17.0
18880,9.0
18881,17.0
18882,11.0
18883,6.0
18884,4.0
18885,7.0
18886,6.0
18887,8.0
18888,8.0
18889,11.0
18890,8.0
18891,12.0
18892,8.0
18893,3.0
18894,5.0
18895,5.0
18896,4.0
18897,6.0
18898,12.0
18899,3.0
18900,9.0
18901,28.0
18902,11.0
18903,8.0
18904,2.0
18905,7.0
18906,14.0
18907,6.0
18908,7.0
18909,4.0
18910,3.0
18911,6.0
18912,5.0
18913,12.0
18914,8.0
18915,8.0
18916,9.0
18917,5.0
18918,9.0
18919,16.0
18920,5.0
18921,2.0
18922,8.0
18923,11.0
18924,12.0
18925,12.0
18926,8.0
18927,19.0
18928,17.0
18929,8.0
18930,2.0
18931,7.0
18932,7.0
18933,3.0
18934,10.0
18935,10.0
18936,17.0
18937,6.0
18938,20.0
18939,12.0
18940,16.0
18941,10.0
18942,10.0
18943,15.0
18944,5.0
18945,8.0
18946,15.0
18947,12.0
18948,15.0
18949,11.0
18950,21.0
18951,16.0
18952,12.0
18953,10.0
18954,5.0
18955,6.0
18956,16.0
18957,13.0
18958,14.0
18959,9.0
18960,7.0
18961,7.0
18962,9.0
18963,9.0
18964,9.0
18965,10.0
18966,6.0
18967,16.0
18968,10.0
18969,13.0
18970,12.0
18971,9.0
18972,12.0
18973,18.0
18974,9.0
18975,8.0
18976,8.0
18977,8.0
18978,9.0
18979,13.0
18980,16.0
18981,7.0
18982,6.0
18983,5.0
18984,9.0
18985,10.0
18986,7.0
18987,16.0
18988,15.0
18989,14.0
18990,8.0
18991,10.0
18992,3.0
18993,7.0
18994,4.0
18995,9.0
18996,8.0
18997,10.0
18998,6.0
18999,4.0
19000,4.0
19001,17.0
19002,9.0
19003,3.0
19004,2.0
19005,5.0
19006,7.0
19007,9.0
19008,16.0
19009,8.0
19010,6.0
19011,21.0
19012,8.0
19013,4.0
19014,11.0
19015,9.0
19016,6.0
19017,5.0
19018,7.0
19019,3.0
19020,12.0
19021,11.0
19022,16.0
19023,6.0
19024,5.0
19025,7.0
19026,10.0
19027,6.0
19028,16.0
19029,15.0
19030,13.0
19031,16.0
19032,2.0
19033,11.0
19034,5.0
19035,13.0
19036,9.0
19037,36.0
19038,6.0
19039,22.0
19040,4.0
19041,12.0
19042,24.0
19043,4.0
19044,9.0
19045,12.0
19046,6.0
19047,20.0
19048,5.0
19049,7.0
19050,9.0
19051,8.0
19052,15.0
19053,13.0
19054,21.0
19055,5.0
19056,7.0
19057,8.0
19058,7.0
19059,13.0
19060,8.0
19061,6.0
19062,21.0
19063,7.0
19064,7.0
19065,11.0
19066,12.0
19067,23.0
19068,2.0
19069,7.0
19070,6.0
19071,7.0
19072,41.0
19073,18.0
19074,13.0
19075,8.0
19076,8.0
19077,10.0
19078,8.0
19079,8.0
19080,10.0
19081,5.0
19082,16.0
19083,9.0
19084,5.0
19085,8.0
19086,12.0
19087,2.0
19088,13.0
19089,14.0
19090,9.0
19091,12.0
19092,22.0
19093,17.0
19094,5.0
19095,3.0
19096,5.0
19097,8.0
19098,9.0
19099,14.0
19100,7.0
19101,11.0
19102,12.0
19103,19.0
19104,6.0
19105,6.0
19106,34.0
19107,4.0
19108,16.0
19109,9.0
19110,18.0
19111,9.0
19112,14.0
19113,3.0
19114,4.0
19115,12.0
19116,9.0
19117,7.0
19118,7.0
19119,6.0
19120,16.0
19121,9.0
19122,8.0
19123,7.0
19124,8.0
19125,6.0
19126,11.0
19127,17.0
19128,17.0
19129,7.0
19130,11.0
19131,2.0
19132,4.0
19133,6.0
19134,12.0
19135,15.0
19136,11.0
19137,6.0
19138,5.0
19139,1.0
19140,5.0
19141,3.0
19142,14.0
19143,16.0
19144,8.0
19145,19.0
19146,3.0
19147,13.0
19148,6.0
19149,13.0
19150,11.0
19151,4.0
19152,9.0
19153,7.0
19154,6.0
19155,8.0
19156,2.0
19157,6.0
19158,3.0
19159,12.0
19160,15.0
19161,17.0
19162,7.0
19163,12.0
19164,9.0
19165,8.0
19166,5.0
19167,2.0
19168,7.0
19169,4.0
19170,13.0
19171,3.0
19172,7.0
19173,7.0
19174,5.0
19175,4.0
19176,8.0
19177,7.0
19178,5.0
19179,4.0
19180,8.0
19181,9.0
19182,9.0
19183,9.0
19184,8.0
19185,3.0
19186,5.0
19187,2.0
19188,9.0
19189,6.0
19190,6.0
19191,17.0
19192,12.0
19193,7.0
19194,8.0
19195,10.0
19196,10.0
19197,10.0
19198,6.0
19199,16.0
19200,8.0
19201,14.0
19202,12.0
19203,10.0
19204,9.0
19205,13.0
19206,5.0
19207,6.0
19208,7.0
19209,9.0
19210,17.0
19211,8.0
19212,11.0
19213,5.0
19214,3.0
19215,11.0
19216,3.0
19217,5.0
19218,3.0
19219,21.0
19220,3.0
19221,5.0
19222,7.0
19223,9.0
19224,3.0
19225,8.0
19226,10.0
19227,13.0
19228,11.0
19229,5.0
19230,16.0
19231,11.0
19232,10.0
19233,15.0
19234,17.0
19235,7.0
19236,11.0
19237,13.0
19238,17.0
19239,4.0
19240,5.0
19241,6.0
19242,8.0
19243,3.0
19244,5.0
19245,7.0
19246,13.0
19247,6.0
19248,8.0
19249,5.0
19250,6.0
19251,13.0
19252,21.0
19253,8.0
19254,9.0
19255,19.0
19256,14.0
19257,8.0
19258,7.0
19259,2.0
19260,8.0
19261,13.0
19262,13.0
19263,12.0
19264,9.0
19265,10.0
19266,8.0
19267,10.0
19268,8.0
19269,9.0
19270,3.0
19271,4.0
19272,7.0
19273,9.0
19274,8.0
19275,16.0
19276,18.0
19277,4.0
19278,18.0
19279,4.0
19280,8.0
19281,7.0
19282,5.0
19283,18.0
19284,5.0
19285,7.0
19286,13.0
19287,7.0
19288,13.0
19289,9.0
19290,10.0
19291,18.0
19292,6.0
19293,8.0
19294,8.0
19295,14.0
19296,19.0
19297,12.0
19298,8.0
19299,5.0
19300,5.0
19301,7.0
19302,5.0
19303,7.0
19304,8.0
19305,8.0
19306,5.0
19307,20.0
19308,4.0
19309,4.0
19310,17.0
19311,4.0
19312,25.0
19313,2.0
19314,8.0
19315,4.0
19316,12.0
19317,31.0
19318,5.0
19319,13.0
19320,5.0
19321,3.0
19322,12.0
19323,6.0
19324,6.0
19325,25.0
19326,6.0
19327,2.0
19328,3.0
19329,9.0
19330,26.0
19331,9.0
19332,3.0
19333,3.0
19334,5.0
19335,4.0
19336,4.0
19337,16.0
19338,9.0
19339,7.0
19340,12.0
19341,33.0
19342,11.0
19343,5.0
19344,1.0
19345,3.0
19346,9.0
19347,6.0
19348,9.0
19349,19.0
19350,9.0
19351,9.0
19352,3.0
19353,3.0
19354,30.0
19355,10.0
19356,14.0
19357,9.0
19358,22.0
19359,2.0
19360,3.0
19361,14.0
19362,14.0
19363,12.0
19364,13.0
19365,14.0
19366,12.0
19367,8.0
19368,11.0
19369,8.0
19370,10.0
19371,6.0
19372,18.0
19373,12.0
19374,7.0
19375,8.0
19376,22.0
19377,3.0
19378,7.0
19379,12.0
19380,2.0
19381,7.0
19382,14.0
19383,5.0
19384,7.0
19385,9.0
19386,7.0
19387,4.0
19388,3.0
19389,3.0
19390,1.0
19391,11.0
19392,1.0
19393,2.0
19394,5.0
19395,3.0
19396,9.0
19397,19.0
19398,9.0
19399,3.0
19400,7.0
19401,6.0
19402,17.0
19403,4.0
19404,20.0
19405,9.0
19406,13.0
19407,2.0
19408,32.0
19409,2.0
19410,5.0
19411,4.0
19412,2.0
19413,3.0
19414,15.0
19415,7.0
19416,11.0
19417,9.0
19418,9.0
19419,25.0
19420,7.0
19421,11.0
19422,20.0
19423,11.0
19424,14.0
19425,19.0
19426,1.0
19427,2.0
19428,7.0
19429,14.0
19430,5.0
19431,9.0
19432,15.0
19433,4.0
19434,8.0
19435,16.0
19436,3.0
19437,6.0
19438,2.0
19439,13.0
19440,9.0
19441,9.0
19442,9.0
19443,10.0
19444,17.0
19445,5.0
19446,10.0
19447,4.0
19448,13.0
19449,7.0
19450,9.0
19451,4.0
19452,8.0
19453,4.0
19454,7.0
19455,16.0
19456,8.0
19457,15.0
19458,8.0
19459,5.0
19460,7.0
19461,29.0
19462,5.0
19463,10.0
19464,2.0
19465,22.0
19466,7.0
19467,10.0
19468,8.0
19469,6.0
19470,13.0
19471,16.0
19472,6.0
19473,3.0
19474,3.0
19475,19.0
19476,15.0
19477,6.0
19478,9.0
19479,6.0
19480,4.0
19481,7.0
19482,8.0
19483,3.0
19484,13.0
19485,8.0
19486,7.0
19487,8.0
19488,3.0
19489,9.0
19490,4.0
19491,6.0
19492,11.0
19493,9.0
19494,8.0
19495,9.0
19496,13.0
19497,7.0
19498,4.0
19499,8.0
19500,10.0
19501,8.0
19502,4.0
19503,11.0
19504,14.0
19505,7.0
19506,25.0
19507,11.0
19508,8.0
19509,10.0
19510,7.0
19511,15.0
19512,12.0
19513,9.0
19514,9.0
19515,17.0
19516,25.0
19517,9.0
19518,14.0
19519,7.0
19520,11.0
19521,13.0
19522,12.0
19523,9.0
19524,8.0
19525,15.0
19526,24.0
19527,3.0
19528,24.0
19529,2.0
19530,5.0
19531,8.0
19532,19.0
19533,14.0
19534,7.0
19535,12.0
19536,6.0
19537,28.0
19538,24.0
19539,2.0
19540,16.0
19541,3.0
19542,1.0
19543,5.0
19544,15.0
19545,18.0
19546,9.0
19547,20.0
19548,7.0
19549,5.0
19550,3.0
19551,8.0
19552,8.0
19553,3.0
19554,8.0
19555,13.0
19556,9.0
19557,10.0
19558,9.0
19559,7.0
19560,5.0
19561,18.0
19562,8.0
19563,10.0
19564,9.0
19565,9.0
19566,5.0
19567,11.0
19568,8.0
19569,4.0
19570,12.0
19571,7.0
19572,11.0
19573,5.0
19574,6.0
19575,17.0
19576,7.0
19577,33.0
19578,17.0
19579,9.0
19580,23.0
19581,11.0
19582,7.0
19583,10.0
19584,6.0
19585,9.0
19586,6.0
19587,10.0
19588,9.0
19589,10.0
19590,7.0
19591,6.0
19592,9.0
19593,6.0
19594,14.0
19595,20.0
19596,6.0
19597,7.0
19598,11.0
19599,4.0
19600,12.0
19601,20.0
19602,28.0
19603,4.0
19604,5.0
19605,21.0
19606,10.0
19607,10.0
19608,5.0
19609,9.0
19610,16.0
19611,12.0
19612,11.0
19613,5.0
19614,9.0
19615,12.0
19616,12.0
19617,20.0
19618,6.0
19619,11.0
19620,14.0
19621,10.0
19622,18.0
19623,21.0
19624,10.0
19625,8.0
19626,10.0
19627,13.0
19628,7.0
19629,10.0
19630,8.0
19631,17.0
19632,7.0
19633,18.0
19634,9.0
19635,11.0
19636,8.0
19637,9.0
19638,1.0
19639,16.0
19640,15.0
19641,5.0
19642,10.0
19643,8.0
19644,14.0
19645,11.0
19646,12.0
19647,4.0
19648,17.0
19649,13.0
19650,9.0
19651,12.0
19652,12.0
19653,3.0
19654,12.0
19655,18.0
19656,2.0
19657,13.0
19658,6.0
19659,5.0
19660,7.0
19661,7.0
19662,7.0
19663,8.0
19664,14.0
19665,12.0
19666,17.0
19667,10.0
19668,4.0
19669,17.0
19670,22.0
19671,17.0
19672,6.0
19673,1.0
19674,13.0
19675,9.0
19676,9.0
19677,9.0
19678,8.0
19679,4.0
19680,3.0
19681,5.0
19682,10.0
19683,15.0
19684,19.0
19685,10.0
19686,25.0
19687,19.0
19688,4.0
19689,11.0
19690,21.0
19691,3.0
19692,11.0
19693,12.0
19694,11.0
19695,9.0
19696,6.0
19697,12.0
19698,8.0
19699,11.0
19700,12.0
19701,14.0
19702,5.0
19703,7.0
19704,20.0
19705,6.0
19706,7.0
19707,6.0
19708,7.0
19709,16.0
19710,15.0
19711,7.0
19712,13.0
19713,5.0
19714,3.0
19715,5.0
19716,9.0
19717,8.0
19718,12.0
19719,16.0
19720,15.0
19721,10.0
19722,7.0
19723,19.0
19724,27.0
19725,15.0
19726,10.0
19727,11.0
19728,9.0
19729,21.0
19730,17.0
19731,14.0
19732,11.0
19733,6.0
19734,6.0
19735,7.0
19736,5.0
19737,9.0
19738,13.0
19739,14.0
19740,18.0
19741,9.0
19742,6.0
19743,13.0
19744,8.0
19745,5.0
19746,7.0
19747,8.0
19748,28.0
19749,10.0
19750,20.0
19751,19.0
19752,10.0
19753,5.0
19754,21.0
19755,22.0
19756,20.0
19757,15.0
19758,11.0
19759,12.0
19760,14.0
19761,7.0
19762,12.0
19763,8.0
19764,20.0
19765,2.0
19766,6.0
19767,8.0
19768,4.0
19769,8.0
19770,12.0
19771,39.0
19772,15.0
19773,13.0
19774,10.0
19775,6.0
19776,3.0
19777,5.0
19778,12.0
19779,24.0
19780,12.0
19781,20.0
19782,6.0
19783,9.0
19784,18.0
19785,3.0
19786,14.0
19787,8.0
19788,15.0
19789,12.0
19790,9.0
19791,6.0
19792,9.0
19793,12.0
19794,6.0
19795,9.0
19796,14.0
19797,11.0
19798,6.0
19799,4.0
19800,7.0
19801,10.0
19802,7.0
19803,23.0
19804,10.0
19805,12.0
19806,8.0
19807,11.0
19808,12.0
19809,3.0
19810,27.0
19811,4.0
19812,7.0
19813,24.0
19814,5.0
19815,6.0
19816,19.0
19817,19.0
19818,12.0
19819,7.0
19820,4.0
19821,4.0
19822,4.0
19823,19.0
19824,14.0
19825,24.0
19826,14.0
19827,5.0
19828,11.0
19829,8.0
19830,18.0
19831,12.0
19832,2.0
19833,4.0
19834,6.0
19835,2.0
19836,3.0
19837,16.0
19838,3.0
19839,5.0
19840,7.0
19841,19.0
19842,6.0
19843,8.0
19844,4.0
19845,14.0
19846,5.0
19847,7.0
19848,10.0
19849,11.0
19850,7.0
19851,14.0
19852,6.0
19853,7.0
19854,26.0
19855,8.0
19856,23.0
19857,13.0
19858,7.0
19859,15.0
19860,4.0
19861,8.0
19862,7.0
19863,4.0
19864,7.0
19865,11.0
19866,5.0
19867,13.0
19868,4.0
19869,6.0
19870,4.0
19871,11.0
19872,11.0
19873,17.0
19874,18.0
19875,6.0
19876,30.0
19877,5.0
19878,5.0
19879,6.0
19880,3.0
19881,7.0
19882,9.0
19883,13.0
19884,10.0
19885,5.0
19886,17.0
19887,5.0
19888,7.0
19889,9.0
19890,6.0
19891,5.0
19892,6.0
19893,5.0
19894,6.0
19895,7.0
19896,12.0
19897,9.0
19898,2.0
19899,10.0
19900,11.0
19901,5.0
19902,16.0
19903,10.0
19904,11.0
19905,10.0
19906,5.0
19907,13.0
19908,7.0
19909,6.0
19910,13.0
19911,8.0
19912,5.0
19913,7.0
19914,17.0
19915,9.0
19916,4.0
19917,7.0
19918,2.0
19919,10.0
19920,2.0
19921,8.0
19922,15.0
19923,4.0
19924,11.0
19925,16.0
19926,10.0
19927,13.0
19928,8.0
19929,9.0
19930,10.0
19931,13.0
19932,10.0
19933,11.0
19934,3.0
19935,7.0
19936,5.0
19937,11.0
19938,15.0
19939,8.0
19940,12.0
19941,6.0
19942,6.0
19943,7.0
19944,15.0
19945,8.0
19946,15.0
19947,10.0
19948,6.0
19949,6.0
19950,7.0
19951,18.0
19952,10.0
19953,16.0
19954,6.0
19955,9.0
19956,6.0
19957,11.0
19958,18.0
19959,20.0
19960,9.0
19961,8.0
19962,7.0
19963,9.0
19964,12.0
19965,6.0
19966,6.0
19967,13.0
19968,7.0
19969,8.0
19970,4.0
19971,11.0
19972,8.0
19973,15.0
19974,11.0
19975,6.0
19976,16.0
19977,5.0
19978,5.0
19979,23.0
19980,7.0
19981,25.0
19982,14.0
19983,9.0
19984,5.0
19985,4.0
19986,5.0
19987,9.0
19988,5.0
19989,6.0
19990,6.0
19991,9.0
19992,14.0
19993,5.0
19994,10.0
19995,8.0
19996,7.0
19997,5.0
19998,11.0
19999,7.0
20000,6.0
20001,16.0
20002,8.0
20003,26.0
20004,7.0
20005,9.0
20006,5.0
20007,11.0
20008,9.0
20009,8.0
20010,18.0
20011,10.0
20012,11.0
20013,10.0
20014,7.0
20015,6.0
20016,7.0
20017,11.0
20018,7.0
20019,3.0
20020,9.0
20021,8.0
20022,24.0
20023,63.0
20024,4.0
20025,5.0
20026,10.0
20027,22.0
20028,7.0
20029,8.0
20030,11.0
20031,7.0
20032,5.0
20033,7.0
20034,8.0
20035,10.0
20036,15.0
20037,14.0
20038,8.0
20039,15.0
20040,9.0
20041,6.0
20042,8.0
20043,26.0
20044,11.0
20045,10.0
20046,6.0
20047,7.0
20048,14.0
20049,6.0
20050,7.0
20051,5.0
20052,22.0
20053,15.0
20054,4.0
20055,9.0
20056,1.0
20057,7.0
20058,11.0
20059,7.0
20060,10.0
20061,13.0
20062,9.0
20063,19.0
20064,6.0
20065,27.0
20066,17.0
20067,2.0
20068,3.0
20069,1.0
20070,11.0
20071,6.0
20072,13.0
20073,6.0
20074,7.0
20075,5.0
20076,7.0
20077,14.0
20078,3.0
20079,3.0
20080,12.0
20081,38.0
20082,3.0
20083,2.0
20084,3.0
20085,5.0
20086,24.0
20087,10.0
20088,16.0
20089,12.0
20090,26.0
20091,6.0
20092,12.0
20093,6.0
20094,5.0
20095,3.0
20096,8.0
20097,10.0
20098,9.0
20099,10.0
20100,8.0
20101,3.0
20102,15.0
20103,13.0
20104,6.0
20105,12.0
20106,11.0
20107,1.0
20108,4.0
20109,4.0
20110,5.0
20111,9.0
20112,4.0
20113,4.0
20114,6.0
20115,13.0
20116,2.0
20117,12.0
20118,17.0
20119,4.0
20120,5.0
20121,13.0
20122,7.0
20123,9.0
20124,4.0
20125,13.0
20126,11.0
20127,3.0
20128,15.0
20129,7.0
20130,4.0
20131,2.0
20132,10.0
20133,5.0
20134,9.0
20135,13.0
20136,11.0
20137,3.0
20138,15.0
20139,6.0
20140,6.0
20141,7.0
20142,5.0
20143,7.0
20144,7.0
20145,6.0
20146,1.0
20147,5.0
20148,8.0
20149,9.0
20150,5.0
20151,4.0
20152,7.0
20153,11.0
20154,13.0
20155,10.0
20156,10.0
20157,7.0
20158,13.0
20159,19.0
20160,7.0
20161,10.0
20162,7.0
20163,2.0
20164,6.0
20165,8.0
20166,20.0
20167,5.0
20168,3.0
20169,2.0
20170,9.0
20171,1.0
20172,3.0
20173,12.0
20174,38.0
20175,4.0
20176,6.0
20177,2.0
20178,9.0
20179,11.0
20180,8.0
20181,5.0
20182,14.0
20183,7.0
20184,4.0
20185,4.0
20186,7.0
20187,14.0
20188,9.0
20189,4.0
20190,19.0
20191,11.0
20192,11.0
20193,7.0
20194,7.0
20195,10.0
20196,6.0
20197,5.0
20198,12.0
20199,2.0
20200,9.0
20201,7.0
20202,23.0
20203,16.0
20204,30.0
20205,4.0
20206,21.0
20207,7.0
20208,2.0
20209,3.0
20210,6.0
20211,11.0
20212,10.0
20213,5.0
20214,13.0
20215,8.0
20216,10.0
20217,10.0
20218,10.0
20219,5.0
20220,11.0
20221,13.0
20222,5.0
20223,3.0
20224,16.0
20225,6.0
20226,9.0
20227,8.0
20228,8.0
20229,7.0
20230,20.0
20231,14.0
20232,8.0
20233,3.0
20234,9.0
20235,8.0
20236,5.0
20237,9.0
20238,22.0
20239,9.0
20240,11.0
20241,10.0
20242,4.0
20243,15.0
20244,13.0
20245,3.0
20246,4.0
20247,5.0
20248,6.0
20249,6.0
20250,7.0
20251,21.0
20252,8.0
20253,6.0
20254,16.0
20255,4.0
20256,6.0
20257,8.0
20258,9.0
20259,10.0
20260,4.0
20261,5.0
20262,11.0
20263,3.0
20264,5.0
20265,6.0
20266,2.0
20267,18.0
20268,10.0
20269,9.0
20270,8.0
20271,10.0
20272,12.0
20273,20.0
20274,3.0
20275,9.0
20276,9.0
20277,28.0
20278,4.0
20279,3.0
20280,10.0
20281,20.0
20282,4.0
20283,4.0
20284,7.0
20285,7.0
20286,11.0
20287,11.0
20288,23.0
20289,2.0
20290,18.0
20291,21.0
20292,8.0
